T_tick,T_val,H_tick,H_val,TH_tick,TH_val,Phase_tick,Phase_val
,,593209.0,33.5,592209.0,58.0,,
,,594209.0,31.234375,593209.0,58.0,,
,,595209.0,31.234375,594209.0,58.1,,
,,596209.0,33.6875,595209.0,58.1,,
,,597209.0,31.8125,596209.0,58.2,,
,,598209.0,31.8125,597209.0,58.2,,
,,599209.0,33.21875,598209.0,58.2,,
,,600209.0,35.09375,599209.0,58.2,,
,,602209.0,33.6875,600209.0,58.2,,
,,605209.0,32.90625,602209.0,58.2,,
,,606209.0,32.4375,605209.0,58.2,,
,,607209.0,34.625,606209.0,58.2,,
,,609209.0,35.90625,607209.0,58.2,,
,,610209.0,36.9375,609209.0,58.3,,
,,613209.0,36.53125,610209.0,58.4,,
,,617209.0,38.6875,613209.0,58.5,,
,,617209.0,38.6875,617209.0,58.7,,
,,618209.0,40.34375,617209.0,58.9,,
,,620209.0,37.71875,618209.0,58.9,,
,,621209.0,41.03125,620209.0,58.8,,
,,621209.0,41.03125,621209.0,58.9,,
,,623209.0,35.1875,621209.0,59.1,,
,,623209.0,35.1875,623209.0,59.0,,
,,624209.0,39.90625,623209.0,58.9,,
,,626209.0,40.1875,624209.0,59.0,,
,,629209.0,39.0,626209.0,59.0,,
,,630209.0,38.03125,629209.0,59.2,,
,,632209.0,42.78125,630209.0,59.2,,
,,634209.0,40.125,632209.0,59.2,,
,,634209.0,40.125,634209.0,59.5,,
,,634209.0,40.125,634209.0,59.6,,
,,637209.0,46.6875,634209.0,59.6,,
,,638209.0,43.53125,637209.0,59.8,,
,,638209.0,43.53125,638209.0,60.2,,
,,638209.0,43.53125,638209.0,60.1,,
,,641209.0,44.5,638209.0,60.1,,
,,642209.0,44.28125,641209.0,60.7,,
,,642209.0,44.28125,642209.0,60.7,,
,,645209.0,42.0,642209.0,60.7,,
,,646209.0,42.0,645209.0,60.8,,
,,647209.0,42.25,646209.0,60.7,,
,,649209.0,46.84375,647209.0,60.7,,
,,650209.0,48.34375,649209.0,60.7,,
,,651209.0,48.34375,650209.0,61.4,,
,,651209.0,44.6875,651209.0,61.4,,
,,652209.0,41.0,651209.0,61.2,,
,,655209.0,42.125,652209.0,61.1,,
,,656209.0,39.78125,655209.0,61.0,,
,,656209.0,39.78125,656209.0,60.8,,
,,659209.0,42.96875,656209.0,60.8,,
,,660209.0,42.3125,659209.0,60.6,,
,,661209.0,38.40625,660209.0,60.8,,
,,662209.0,41.75,661209.0,60.6,,
,,663209.0,44.0625,662209.0,60.8,,
,,664209.0,45.1875,663209.0,61.1,,
,,665209.0,39.125,664209.0,61.1,,
,,666209.0,41.5,665209.0,60.7,,
,,667209.0,44.59375,666209.0,60.7,,
,,668209.0,41.34375,667209.0,60.9,,
,,668209.0,41.34375,668209.0,60.7,,
,,669209.0,38.28125,668209.0,60.7,,
,,670209.0,43.46875,669209.0,60.5,,
,,671209.0,51.0625,670209.0,60.7,,
,,673209.0,43.5625,671209.0,61.4,,
,,674209.0,40.25,673209.0,61.3,,
,,674209.0,40.25,674209.0,60.9,,
,,675649.0,46.0,674209.0,60.8,,
,,676649.0,43.125,675649.0,61.1,,
,,678649.0,45.0625,676649.0,60.8,,
,,679649.0,47.53125,678649.0,60.9,,
,,680649.0,44.5625,679649.0,60.9,,
,,681649.0,41.0625,680649.0,61.0,,
,,682649.0,37.71875,681649.0,60.8,,
,,683649.0,37.71875,682649.0,60.5,,
,,684649.0,35.40625,683649.0,60.2,,
,,685649.0,40.0625,684649.0,60.0,,
,,686649.0,40.0625,685649.0,59.8,,
,,688429.0,44.59375,686649.0,59.8,,
,,689429.0,49.96875,688429.0,59.9,,
,,690429.0,44.21875,689429.0,60.4,,
,,691429.0,39.25,690429.0,60.6,,
,,692429.0,40.0625,691429.0,60.3,,
,,693429.0,42.6875,692429.0,61.1,,
,,693429.0,42.6875,693429.0,61.1,,
,,694429.0,44.375,693429.0,62.2,,
,,695429.0,44.90625,694429.0,63.5,,
,,696429.0,44.96875,694429.0,63.5,,
,,698429.0,45.40625,695429.0,64.4,,
,,699429.0,43.0625,696429.0,65.0,,
,,700429.0,38.53125,698429.0,65.6,,
,,701429.0,45.21875,699429.0,65.6,,
,,703429.0,38.125,700429.0,65.3,,
,,704429.0,36.1875,701429.0,64.9,,
,,705429.0,40.09375,703429.0,65.3,,
,,706429.0,42.375,704429.0,64.7,,
,,707429.0,37.40625,705429.0,64.2,,
,,708429.0,34.09375,706429.0,64.1,,
,,709429.0,35.875,707429.0,63.7,,
,,710429.0,42.21875,708429.0,63.7,,
,,711429.0,38.65625,709429.0,63.2,,
,,712429.0,38.15625,710429.0,63.0,,
,,713429.0,43.03125,711429.0,63.2,,
,,717429.0,40.71875,712429.0,62.7,,
,,718429.0,43.28125,713429.0,62.8,,
,,719429.0,48.40625,717429.0,62.6,,
,,721429.0,45.15625,718429.0,62.3,,
,,722429.0,40.09375,719429.0,62.5,,
,,724429.0,42.4375,721429.0,62.7,,
,,726429.0,45.09375,722429.0,62.7,,
,,727429.0,40.53125,724429.0,62.2,,
,,730429.0,43.21875,726429.0,62.4,,
,,732429.0,40.65625,727429.0,62.4,,
,,734429.0,43.625,730429.0,61.9,,
,,736429.0,38.875,732429.0,61.8,,
,,738429.0,41.375,734429.0,61.8,,
,,740429.0,38.03125,736429.0,61.8,,
,,741429.0,35.96875,738429.0,61.4,,
,,742429.0,37.875,740429.0,61.2,,
,,743429.0,40.1875,741429.0,60.9,,
,,746429.0,42.21875,742429.0,60.7,,
,,747439.0,42.21875,743429.0,60.5,,
,,748439.0,44.625,746429.0,60.5,,
,,749439.0,38.9375,747439.0,60.5,,
,,755439.0,33.5,748439.0,60.5,,
,,756439.0,28.859375,749439.0,60.6,,
,,758439.0,25.984375,755439.0,60.4,,
,,759439.0,24.40625,756439.0,60.2,,
,,762439.0,26.90625,758439.0,59.8,,
,,763439.0,29.484375,759439.0,59.7,,
,,764439.0,32.1875,762439.0,59.5,,
,,765439.0,25.234375,763439.0,59.5,,
,,766439.0,21.78125,764439.0,59.5,,
,,767439.0,21.4375,765439.0,59.5,,
,,768439.0,22.671875,766439.0,59.1,,
,,769439.0,29.0,767439.0,58.1,,
,,770439.0,34.65625,768439.0,58.1,,
,,771439.0,36.875,769439.0,57.5,,
,,792439.0,33.875,770439.0,57.5,,
,,795439.0,32.1875,771439.0,57.6,,
,,801939.0,31.3125,792439.0,57.6,,
,,802039.0,31.3125,795439.0,57.4,,
,,803059.0,81.75,801939.0,57.3,,
,,804039.0,100.0,802039.0,57.3,,
,,804039.0,100.0,803059.0,57.3,,
,,804039.0,100.0,804039.0,70.2,,
,,805039.0,100.0,804039.0,79.1,,
,,806039.0,100.0,804039.0,79.1,,
,,807039.0,100.0,805039.0,80.8,,
,,808039.0,100.0,806039.0,80.8,,
,,809039.0,100.0,807039.0,80.1,,
,,810039.0,100.0,808039.0,79.0,,
,,811039.0,100.0,809039.0,77.9,,
,,812039.0,98.9375,810039.0,76.7,,
,,813039.0,97.75,811039.0,76.0,,
,,814039.0,96.8125,812039.0,74.8,,
,,815039.0,96.5625,813039.0,73.4,,
,,816039.0,96.0625,814039.0,72.1,,
,,817039.0,95.375,815039.0,71.1,,
,,817039.0,95.375,816039.0,70.2,,
,,818039.0,94.875,817039.0,69.2,,
,,819039.0,93.8125,817039.0,69.2,,
,,820039.0,93.25,818039.0,68.3,,
,,821039.0,92.4375,819039.0,67.2,,
,,822039.0,91.875,820039.0,66.4,,
,,823039.0,91.1875,821039.0,65.5,,
,,824039.0,89.875,822039.0,65.0,,
,,825039.0,88.5625,823039.0,64.4,,
,,826039.0,87.1875,824039.0,63.7,,
,,827039.0,86.0625,825039.0,63.2,,
,,828039.0,84.375,826039.0,62.8,,
,,829039.0,82.0,827039.0,62.4,,
,,830039.0,79.875,828039.0,62.2,,
,,831039.0,78.6875,829039.0,61.8,,
,,832039.0,78.6875,830039.0,61.7,,
,,833039.0,76.0,831039.0,61.6,,
,,833039.0,76.0,832039.0,61.6,,
,,834039.0,74.625,833039.0,61.4,,
,,835039.0,74.625,833039.0,61.4,,
,,836039.0,72.75,834039.0,61.4,,
,,836039.0,71.1875,835039.0,61.4,,
,,837039.0,69.5625,836039.0,61.3,,
,,838039.0,69.5625,836039.0,61.3,,
,,839039.0,66.0,837039.0,61.3,,
,,839039.0,66.0,838039.0,61.3,,
,,839039.0,66.0,839039.0,61.2,,
,,840039.0,64.4375,839039.0,61.3,,
,,841039.0,64.4375,839039.0,61.3,,
,,842039.0,62.125,840039.0,61.4,,
,,842039.0,62.125,841039.0,61.4,,
,,843039.0,61.125,842039.0,61.5,,
,,844039.0,60.0625,842039.0,61.5,,
,,846039.0,57.90625,843039.0,61.6,,
,,846039.0,57.90625,844039.0,61.6,,
,,848039.0,55.5,846039.0,61.8,,
,,850039.0,53.0625,846039.0,61.8,,
,,850039.0,53.0625,848039.0,61.9,,
,,852039.0,50.59375,850039.0,62.4,,
,,853039.0,50.59375,850039.0,62.4,,
,,855039.0,46.84375,852039.0,62.8,,
,,855039.0,46.84375,853039.0,62.8,,
,,855039.0,46.84375,855039.0,63.2,,
,,858039.0,43.8125,855039.0,63.4,,
,,858039.0,43.8125,855039.0,63.4,,
,,858039.0,43.8125,858039.0,63.8,,
,,861039.0,42.25,858039.0,64.0,,
,,861039.0,42.25,858039.0,64.0,,
,,863039.0,39.21875,861039.0,64.2,,
,,863039.0,39.21875,861039.0,64.2,,
,,864039.0,39.21875,863039.0,64.5,,
,,867039.0,36.40625,863039.0,64.6,,
,,867039.0,36.40625,864039.0,64.6,,
,,868039.0,36.40625,867039.0,64.9,,
